User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U09370,39,Female,Lucknow,Vivo,iOS,7.0,38.1,198.6,78,4.0,8501,7.7,0.7,577,Work
U09371,44,Other,Bangalore,Apple,Android,11.5,21.4,174.3,127,4.5,8393,1.7,3.5,1471,Education
U09372,52,Female,Jaipur,Motorola,Android,6.5,46.0,55.8,155,3.0,2521,5.3,2.7,118,Gaming
U09373,15,Female,Jaipur,Apple,Android,4.8,46.6,131.0,165,2.8,7149,5.4,0.4,439,Education
U09374,19,Other,Hyderabad,Motorola,iOS,3.2,23.3,97.2,180,1.7,9725,4.9,2.6,155,Education
U09375,38,Male,Bangalore,Apple,Android,3.3,34.8,29.6,172,1.8,9178,4.1,2.8,1189,Gaming
U09376,36,Female,Jaipur,Nokia,Android,6.4,25.4,193.9,119,5.6,4269,4.7,3.0,1943,Education
U09377,29,Other,Hyderabad,Apple,Android,5.6,3.7,75.8,88,4.7,2159,7.7,4.1,200,Education
U09378,18,Female,Delhi,Motorola,iOS,3.2,43.0,208.3,11,3.1,1614,5.0,2.6,332,Work
U09379,22,Male,Kolkata,Vivo,iOS,3.2,8.7,203.4,104,4.0,6073,2.1,4.4,431,Education
U09380,15,Other,Pune,Google Pixel,iOS,3.0,34.2,129.1,97,5.1,9700,2.0,4.9,1067,Entertainment
U09381,18,Male,Ahmedabad,Samsung,Android,3.9,8.9,99.8,143,4.1,7363,5.0,2.0,130,Entertainment
U09382,31,Male,Ahmedabad,Samsung,iOS,8.2,23.7,11.1,16,0.7,2010,7.0,3.0,1089,Education
U09383,36,Female,Pune,Nokia,iOS,7.7,42.3,132.9,142,3.9,3030,4.8,0.4,1686,Social Media
U09384,58,Female,Delhi,OnePlus,Android,7.1,9.4,169.4,55,5.2,1468,4.6,0.9,1786,Gaming
U09385,40,Female,Lucknow,Oppo,Android,2.1,25.1,53.3,68,3.7,5410,5.5,2.5,318,Social Media
U09386,49,Female,Pune,Motorola,iOS,4.0,16.7,28.2,180,2.9,1727,3.1,4.6,620,Entertainment
U09387,25,Female,Mumbai,Nokia,iOS,7.0,38.4,298.3,160,2.1,8610,3.5,2.1,704,Education
U09388,37,Other,Chennai,Google Pixel,Android,7.0,11.7,111.2,144,4.5,6718,1.5,1.6,749,Education
U09389,17,Other,Lucknow,Nokia,iOS,4.8,40.4,118.9,48,5.2,5691,7.6,1.0,1350,Gaming
U09390,53,Other,Lucknow,Motorola,Android,3.9,3.4,150.5,129,5.4,9209,1.2,4.8,209,Entertainment
U09391,24,Male,Ahmedabad,Nokia,iOS,11.1,24.0,206.9,65,2.8,1328,0.7,4.0,673,Gaming
U09392,21,Male,Ahmedabad,Vivo,iOS,2.8,2.6,290.7,85,2.7,4124,1.7,4.3,874,Education
U09393,34,Female,Chennai,Oppo,iOS,4.9,7.2,34.9,128,4.9,9901,7.2,1.7,226,Education
U09394,20,Male,Mumbai,Xiaomi,Android,3.4,8.1,9.0,121,1.7,967,0.7,2.3,782,Work
U09395,45,Male,Mumbai,Vivo,iOS,11.3,20.0,60.0,139,2.1,413,3.5,0.1,650,Entertainment
U09396,54,Male,Jaipur,Realme,Android,8.9,15.0,252.6,166,4.1,9047,6.9,2.9,1911,Work
U09397,18,Other,Kolkata,Apple,Android,4.4,42.0,17.9,87,0.7,196,5.7,4.8,312,Work
U09398,39,Other,Bangalore,OnePlus,Android,3.5,4.8,231.0,75,5.6,6934,3.4,3.2,1309,Gaming
U09399,23,Other,Pune,Samsung,Android,9.0,19.4,268.0,179,2.5,5964,3.6,4.7,1060,Entertainment
U09400,35,Other,Ahmedabad,Apple,iOS,7.8,12.9,161.2,177,5.4,528,5.5,2.4,1139,Gaming
U09401,34,Female,Ahmedabad,OnePlus,Android,9.1,33.2,139.8,128,4.7,4768,5.0,4.2,1906,Gaming
U09402,42,Male,Chennai,Samsung,iOS,3.7,33.6,98.5,48,5.9,6299,7.6,1.1,1722,Work
U09403,52,Female,Kolkata,Motorola,iOS,11.8,25.6,116.2,25,4.3,7183,5.3,4.9,1397,Gaming
U09404,51,Female,Lucknow,Realme,iOS,3.6,16.0,28.0,123,5.4,7950,4.4,2.9,1467,Education
U09405,16,Female,Hyderabad,Vivo,iOS,4.1,28.8,165.4,37,4.1,570,7.0,1.8,1688,Gaming
U09406,59,Male,Lucknow,Samsung,Android,1.7,6.3,48.7,191,4.5,6533,6.5,1.7,1934,Social Media
U09407,27,Male,Jaipur,Nokia,iOS,2.3,37.4,268.0,107,4.9,5964,1.7,2.6,737,Work
U09408,41,Other,Kolkata,Xiaomi,iOS,4.2,9.3,175.3,73,3.5,5010,7.7,1.0,523,Social Media
U09409,43,Other,Hyderabad,Realme,Android,7.5,6.8,210.7,53,3.0,3118,4.5,3.3,1366,Work
U09410,60,Male,Bangalore,Xiaomi,Android,8.5,39.8,152.9,89,2.5,3518,5.3,0.3,1606,Social Media
U09411,35,Other,Delhi,Nokia,Android,7.0,16.5,223.7,41,5.2,4681,2.4,2.6,279,Social Media
U09412,25,Female,Ahmedabad,Vivo,iOS,8.4,14.2,284.8,159,1.6,3493,4.4,4.7,1878,Gaming
U09413,54,Other,Lucknow,OnePlus,Android,8.2,17.1,42.4,170,2.0,3211,3.5,5.0,291,Gaming
U09414,52,Female,Delhi,Google Pixel,Android,1.5,35.8,298.5,96,3.7,3271,7.5,4.2,1438,Entertainment
U09415,36,Other,Mumbai,Samsung,iOS,11.8,35.4,52.3,67,4.3,178,1.3,4.4,1297,Social Media
U09416,36,Male,Kolkata,Apple,Android,5.4,4.3,72.8,121,3.1,6336,3.1,0.7,659,Social Media
U09417,60,Male,Ahmedabad,Xiaomi,iOS,3.1,15.9,85.1,107,2.9,278,7.5,0.5,1958,Gaming
U09418,27,Female,Chennai,Nokia,iOS,2.0,22.8,249.4,50,2.4,7191,0.6,1.4,1221,Education
U09419,55,Other,Hyderabad,Motorola,Android,11.9,7.3,40.9,108,2.3,4419,5.1,0.6,537,Education
U09420,19,Male,Hyderabad,Apple,Android,1.9,37.5,164.0,56,2.3,7207,1.6,0.5,1838,Social Media
U09421,41,Other,Ahmedabad,Nokia,Android,11.1,38.9,256.9,81,1.1,997,5.0,2.5,669,Work
U09422,21,Other,Mumbai,Vivo,Android,6.8,42.1,225.7,110,1.0,2014,3.4,1.5,597,Social Media
U09423,46,Female,Delhi,Nokia,Android,10.9,29.8,200.4,48,6.0,6226,2.2,1.8,1149,Entertainment
U09424,49,Other,Chennai,Vivo,iOS,10.1,17.8,68.1,142,3.7,6442,0.5,2.0,1050,Social Media
U09425,29,Male,Hyderabad,Apple,iOS,8.4,26.0,5.4,39,3.3,2816,2.3,2.2,1235,Social Media
U09426,23,Male,Kolkata,Apple,Android,1.7,13.5,232.3,110,3.0,4494,4.7,2.7,628,Entertainment
U09427,52,Male,Hyderabad,Nokia,iOS,10.7,2.8,143.1,84,2.6,431,4.4,3.4,1588,Entertainment
U09428,50,Female,Mumbai,Vivo,Android,7.6,23.7,216.4,44,4.9,3004,3.8,4.3,843,Social Media
U09429,53,Male,Lucknow,Samsung,iOS,3.4,13.2,242.1,50,1.6,3376,0.6,0.1,509,Social Media
U09430,38,Male,Delhi,Google Pixel,Android,4.1,39.3,165.0,96,3.0,2629,7.5,0.7,931,Work
U09431,47,Male,Hyderabad,Samsung,iOS,7.2,4.8,100.5,60,4.7,4424,5.6,1.7,1175,Education
U09432,22,Male,Pune,Google Pixel,iOS,6.8,35.6,240.9,146,3.3,7067,4.2,0.5,650,Entertainment
U09433,44,Female,Mumbai,Realme,Android,1.9,13.0,161.4,90,1.4,3219,1.5,2.7,1633,Education
U09434,23,Male,Bangalore,Oppo,iOS,6.5,34.3,71.9,26,5.2,2033,1.9,2.7,1321,Work
U09435,57,Male,Hyderabad,Realme,iOS,11.2,13.0,93.8,183,2.4,279,6.5,2.6,1092,Gaming
U09436,31,Male,Lucknow,Oppo,iOS,2.0,48.8,131.6,122,1.8,7607,0.5,4.4,1620,Work
U09437,60,Other,Hyderabad,Realme,Android,10.4,32.3,221.2,76,0.6,1112,8.0,1.8,763,Entertainment
U09438,32,Female,Lucknow,Nokia,iOS,10.5,15.7,162.6,159,2.8,1144,2.0,3.5,548,Entertainment
U09439,56,Male,Hyderabad,Samsung,iOS,4.3,24.0,77.8,112,4.7,7651,5.5,3.8,1876,Work
U09440,54,Other,Lucknow,OnePlus,Android,10.4,36.9,187.0,124,5.7,1836,7.0,1.5,1392,Social Media
U09441,31,Female,Lucknow,Xiaomi,Android,9.9,29.7,18.2,81,5.4,4092,7.3,2.7,1084,Gaming
U09442,57,Female,Ahmedabad,Vivo,iOS,4.0,22.7,295.4,35,1.6,4178,3.2,2.9,553,Work
U09443,51,Other,Mumbai,Apple,iOS,8.9,4.0,31.5,102,4.3,6396,3.2,2.0,1707,Gaming
U09444,48,Female,Chennai,Oppo,Android,7.2,23.0,64.2,19,4.8,8508,6.5,0.9,690,Social Media
U09445,27,Female,Hyderabad,Apple,iOS,8.9,41.0,267.6,118,4.9,129,6.1,2.0,1633,Entertainment
U09446,18,Other,Chennai,Realme,iOS,5.9,41.8,271.6,60,4.3,5533,3.6,4.0,138,Entertainment
U09447,33,Other,Delhi,Realme,Android,11.8,43.7,103.3,23,5.2,2444,5.7,0.7,367,Work
U09448,54,Other,Pune,Motorola,iOS,10.6,22.6,185.7,12,3.6,932,3.5,4.4,1889,Entertainment
U09449,35,Female,Bangalore,Vivo,Android,8.6,24.2,206.2,137,0.7,2886,3.0,4.3,1538,Gaming
U09450,27,Other,Lucknow,Apple,Android,3.8,32.0,27.0,44,5.9,3295,5.5,3.5,439,Work
U09451,29,Female,Jaipur,OnePlus,iOS,10.6,48.5,135.1,191,1.1,8365,4.9,4.3,306,Education
U09452,28,Other,Pune,Apple,Android,10.5,44.9,297.0,97,1.1,7730,3.4,2.6,1569,Work
U09453,32,Female,Bangalore,Xiaomi,iOS,3.5,36.5,22.6,72,0.6,6809,5.9,0.1,1063,Social Media
U09454,58,Other,Kolkata,Xiaomi,Android,2.6,3.2,60.6,185,5.8,1092,4.7,3.0,1523,Education
U09455,48,Male,Mumbai,Nokia,Android,8.1,28.0,169.3,92,3.8,5655,6.8,3.9,107,Gaming
U09456,52,Male,Bangalore,Oppo,Android,4.6,16.9,41.2,138,1.2,2517,5.1,4.8,1878,Entertainment
U09457,20,Male,Jaipur,Nokia,iOS,10.3,13.4,26.2,147,3.6,7987,6.3,3.7,592,Social Media
U09458,48,Female,Kolkata,Realme,Android,4.5,22.8,127.0,125,1.5,3311,3.2,0.7,1338,Education
U09459,18,Male,Jaipur,Vivo,Android,9.4,25.2,296.2,145,1.7,4040,6.7,0.2,1539,Education
U09460,16,Female,Hyderabad,Google Pixel,iOS,4.9,29.8,114.2,37,3.8,3628,7.4,2.6,1527,Work
U09461,25,Other,Pune,OnePlus,Android,9.4,47.7,208.2,113,1.0,8508,5.4,3.0,1574,Work
U09462,36,Other,Jaipur,Realme,iOS,7.2,9.6,279.8,199,5.8,4142,3.2,2.3,712,Education
U09463,41,Other,Delhi,Google Pixel,iOS,8.0,40.3,238.4,39,2.5,8798,2.3,3.2,1120,Work
U09464,53,Female,Chennai,Nokia,Android,11.3,3.8,274.8,183,3.6,229,7.9,4.2,1360,Entertainment
U09465,24,Male,Jaipur,Vivo,Android,11.2,19.2,176.9,164,4.4,4707,5.5,3.1,1588,Work
U09466,40,Female,Jaipur,Samsung,iOS,2.9,38.5,205.6,13,0.7,4079,2.4,4.9,1514,Gaming
U09467,37,Other,Lucknow,Apple,iOS,9.1,21.4,237.1,103,2.2,9590,2.2,4.2,1272,Education
U09468,16,Male,Delhi,Motorola,iOS,7.0,36.0,108.4,61,1.0,7815,2.3,4.2,646,Education
U09469,50,Male,Kolkata,Nokia,iOS,11.5,8.9,177.6,115,3.5,8484,5.2,2.6,1025,Work
U09470,34,Other,Ahmedabad,Oppo,Android,9.2,8.7,297.6,46,1.0,2299,5.6,0.0,1214,Gaming
U09471,31,Male,Mumbai,Vivo,iOS,9.7,32.6,126.8,60,4.2,2142,2.8,0.6,1607,Work
U09472,30,Male,Ahmedabad,Samsung,iOS,10.8,30.6,102.2,116,1.1,7290,7.4,3.3,1688,Gaming
U09473,50,Male,Pune,Samsung,iOS,3.9,6.4,64.6,86,1.2,3080,6.5,3.8,1714,Gaming
U09474,55,Other,Mumbai,Apple,iOS,5.2,42.9,249.7,50,1.2,2055,3.0,4.6,1798,Entertainment
U09475,15,Female,Kolkata,Samsung,Android,9.9,5.1,258.1,175,4.8,4520,0.7,4.6,395,Work
U09476,52,Other,Mumbai,Apple,iOS,1.8,20.4,46.7,20,6.0,4635,1.6,0.8,399,Education
U09477,59,Other,Bangalore,Motorola,iOS,6.5,27.6,9.6,170,4.6,3598,1.1,2.1,191,Gaming
U09478,34,Male,Jaipur,Motorola,Android,7.9,17.8,279.5,125,1.1,3627,3.6,1.1,382,Social Media
U09479,48,Male,Ahmedabad,OnePlus,Android,8.2,49.9,228.0,59,2.7,2723,6.3,2.2,1026,Gaming
U09480,19,Male,Ahmedabad,OnePlus,iOS,8.9,41.3,5.7,26,3.5,3515,6.3,4.6,1796,Education
U09481,33,Other,Hyderabad,OnePlus,Android,8.7,29.6,184.6,109,2.2,7349,5.2,3.0,1518,Entertainment
U09482,27,Other,Kolkata,Samsung,Android,9.2,7.6,250.8,99,1.8,9944,7.7,3.0,1708,Work
U09483,40,Female,Delhi,Xiaomi,iOS,4.9,30.2,26.2,79,5.5,7651,2.1,1.8,154,Gaming
U09484,40,Male,Delhi,Xiaomi,Android,4.1,47.5,205.8,99,2.2,8212,2.0,3.6,1374,Entertainment
U09485,52,Other,Ahmedabad,Samsung,Android,8.6,43.5,197.5,114,2.2,3875,1.2,0.8,1396,Social Media
U09486,51,Female,Delhi,Apple,iOS,9.8,32.9,127.5,107,5.3,2771,1.5,4.3,549,Entertainment
U09487,18,Male,Delhi,Xiaomi,iOS,3.8,3.7,63.6,86,3.2,7937,1.3,1.9,1809,Entertainment
U09488,21,Female,Lucknow,Xiaomi,Android,9.3,20.1,191.8,165,1.2,3752,6.2,0.1,644,Education
U09489,40,Male,Chennai,Samsung,iOS,7.2,39.3,10.8,77,1.0,866,1.5,4.7,1979,Social Media
U09490,20,Male,Pune,Realme,Android,8.8,13.9,296.7,67,2.2,3102,3.6,1.3,1044,Work
U09491,17,Female,Chennai,Oppo,iOS,6.2,37.8,65.4,155,4.4,6289,5.8,1.8,1742,Entertainment
U09492,18,Other,Mumbai,Vivo,Android,9.5,16.3,94.1,120,1.2,3706,2.7,4.9,1440,Work
U09493,48,Other,Delhi,Nokia,Android,9.1,49.5,135.1,43,2.8,3379,2.5,4.2,467,Work
U09494,53,Other,Pune,Nokia,Android,5.5,38.2,243.6,71,5.7,2938,1.7,0.2,1684,Social Media
U09495,15,Male,Delhi,Nokia,Android,8.0,2.9,294.2,149,4.1,3934,3.8,2.1,743,Education
U09496,52,Male,Bangalore,OnePlus,Android,5.6,28.1,200.9,75,0.8,6530,4.1,0.5,726,Work
U09497,41,Male,Pune,Oppo,Android,5.8,27.7,22.7,76,1.0,3270,2.0,3.5,1191,Entertainment
U09498,32,Female,Jaipur,Nokia,Android,3.2,27.2,260.9,196,3.3,6200,2.6,3.1,557,Entertainment
U09499,29,Female,Kolkata,Xiaomi,iOS,1.3,13.0,295.8,172,2.6,5952,6.3,1.3,1160,Gaming
U09500,31,Female,Hyderabad,Oppo,Android,5.4,45.7,254.9,38,2.2,5961,7.2,0.2,923,Gaming
U09501,32,Female,Delhi,OnePlus,iOS,5.7,49.2,38.5,73,5.4,2074,3.4,0.0,1369,Work
U09502,45,Female,Lucknow,Realme,iOS,11.5,32.6,236.5,21,3.6,6266,0.8,2.0,1546,Education
U09503,60,Female,Pune,Google Pixel,iOS,9.5,26.6,99.9,153,3.2,6142,7.0,1.6,270,Education
U09504,55,Other,Delhi,Apple,Android,4.0,11.5,14.3,152,5.5,5809,2.9,2.2,523,Work
U09505,42,Female,Mumbai,Realme,iOS,5.3,26.2,272.0,194,2.1,9105,0.7,4.4,103,Education
U09506,57,Other,Bangalore,Google Pixel,iOS,9.2,32.6,10.0,78,2.3,7924,5.3,2.4,1185,Gaming
U09507,55,Female,Hyderabad,Motorola,iOS,1.1,2.7,182.0,104,1.8,1509,2.6,2.2,669,Education
U09508,55,Male,Pune,Google Pixel,iOS,10.0,27.9,115.0,70,0.6,4878,2.8,3.0,1802,Work
U09509,45,Other,Bangalore,Xiaomi,iOS,1.9,29.2,164.1,159,4.3,3873,6.8,4.5,116,Gaming
U09510,47,Other,Ahmedabad,Nokia,Android,5.8,19.0,106.9,66,1.3,3964,5.9,4.6,1690,Education
U09511,60,Male,Bangalore,Oppo,Android,2.0,49.9,103.1,149,1.2,7176,2.0,1.4,118,Work
U09512,38,Female,Chennai,Realme,iOS,6.0,8.0,262.7,84,5.6,9759,2.9,3.7,1157,Social Media
U09513,24,Female,Mumbai,Xiaomi,iOS,10.6,7.3,100.9,90,2.6,5199,1.1,3.5,177,Work
U09514,29,Other,Hyderabad,Realme,iOS,11.1,34.9,5.3,194,3.6,7955,5.8,0.5,1054,Social Media
U09515,37,Male,Mumbai,Realme,Android,3.9,8.7,296.5,111,3.2,4878,2.5,0.9,1011,Work
U09516,53,Female,Mumbai,Motorola,iOS,4.6,22.0,251.5,194,5.0,2338,4.7,0.3,959,Work
U09517,33,Other,Ahmedabad,Xiaomi,iOS,6.7,13.6,116.2,70,0.9,3068,4.4,1.9,585,Entertainment
U09518,28,Male,Hyderabad,Vivo,iOS,10.7,36.6,244.7,120,2.6,1436,1.4,4.3,558,Social Media
U09519,28,Female,Hyderabad,Google Pixel,iOS,8.2,2.4,54.3,124,2.4,2914,5.5,4.6,949,Entertainment
U09520,49,Male,Chennai,Realme,Android,9.3,25.9,40.4,84,5.0,877,7.7,1.2,1482,Work
U09521,41,Female,Bangalore,Realme,Android,10.2,6.6,273.4,41,5.6,3295,3.2,4.4,195,Work
U09522,59,Other,Kolkata,Apple,iOS,6.1,21.7,121.4,18,1.0,2629,0.9,4.3,358,Social Media
U09523,39,Male,Chennai,Nokia,iOS,11.4,14.7,148.4,169,2.3,2902,7.0,3.8,897,Entertainment
U09524,17,Male,Mumbai,Motorola,Android,3.4,38.3,288.5,147,1.7,9814,0.8,1.0,538,Social Media
U09525,51,Female,Chennai,Samsung,iOS,3.7,27.4,157.3,115,0.8,5431,4.4,1.1,1200,Work
U09526,56,Male,Ahmedabad,Nokia,iOS,4.1,37.6,33.5,39,3.9,8480,7.1,4.6,1497,Social Media
U09527,30,Female,Jaipur,Google Pixel,iOS,1.4,6.3,120.1,192,0.9,3326,5.8,4.4,1346,Education
U09528,30,Female,Hyderabad,Oppo,iOS,6.3,17.2,87.9,155,1.3,2313,2.2,4.5,1458,Social Media
U09529,57,Male,Pune,Apple,Android,7.7,43.1,253.0,127,5.1,8483,7.6,0.5,217,Work
U09530,45,Male,Ahmedabad,Vivo,iOS,10.5,20.4,129.2,91,0.9,5355,3.6,1.1,1554,Entertainment
U09531,20,Female,Kolkata,Samsung,Android,6.8,44.4,107.0,46,3.7,1400,0.9,0.3,141,Work
U09532,52,Female,Bangalore,Nokia,Android,9.7,18.8,62.5,29,1.7,7118,2.1,1.9,1853,Gaming
U09533,38,Other,Mumbai,Google Pixel,iOS,8.1,10.4,160.1,96,3.3,3147,2.6,3.0,804,Work
U09534,43,Other,Delhi,Google Pixel,iOS,7.3,40.7,103.3,198,1.5,1767,7.8,2.2,1525,Entertainment
U09535,47,Female,Jaipur,Apple,iOS,9.9,13.8,47.2,190,4.0,2607,6.8,2.6,1891,Social Media
U09536,18,Male,Hyderabad,Samsung,iOS,4.0,48.8,54.2,118,5.1,1644,2.3,3.4,563,Social Media
U09537,32,Other,Jaipur,Samsung,iOS,11.0,10.2,68.6,193,5.5,9766,5.0,2.6,1407,Gaming
U09538,21,Female,Ahmedabad,Vivo,iOS,10.5,1.6,236.7,183,2.6,5366,2.2,1.4,244,Work
U09539,60,Female,Chennai,OnePlus,Android,5.1,31.4,112.4,63,1.4,9810,6.2,3.2,654,Social Media
U09540,20,Male,Chennai,Vivo,iOS,3.8,15.9,204.6,168,4.5,5346,7.1,0.2,140,Gaming
U09541,47,Male,Ahmedabad,Vivo,iOS,5.2,2.3,25.9,16,4.4,9655,7.3,0.1,1279,Work
U09542,33,Male,Pune,Xiaomi,Android,5.9,37.2,246.0,188,3.3,8136,7.7,1.7,538,Entertainment
U09543,37,Male,Jaipur,Nokia,Android,10.6,32.3,202.0,64,4.1,2538,1.5,3.0,386,Social Media
U09544,37,Male,Delhi,Apple,Android,2.6,29.4,194.2,130,2.9,1066,1.3,3.4,1923,Work
U09545,42,Other,Hyderabad,Vivo,iOS,1.6,5.4,75.3,118,0.9,4745,5.7,2.8,1471,Social Media
U09546,35,Female,Pune,Motorola,iOS,8.1,21.8,224.2,131,4.8,4570,3.6,3.4,675,Education
U09547,31,Other,Kolkata,Oppo,iOS,11.9,32.4,244.7,115,4.2,2713,2.3,4.9,1610,Social Media
U09548,54,Male,Kolkata,Vivo,iOS,3.2,29.4,67.5,95,0.9,3850,7.6,3.6,1018,Education
U09549,24,Other,Hyderabad,Google Pixel,iOS,11.1,30.9,290.0,53,4.1,6763,4.5,2.9,180,Gaming
U09550,21,Male,Hyderabad,Nokia,iOS,9.6,16.4,115.0,44,5.9,2169,3.9,1.7,425,Gaming
U09551,43,Other,Kolkata,Google Pixel,iOS,3.1,27.3,264.0,144,5.4,9120,4.0,2.0,1862,Work
U09552,32,Male,Kolkata,Oppo,iOS,11.0,6.5,192.9,196,4.8,1165,5.4,0.9,1769,Education
U09553,24,Female,Mumbai,OnePlus,Android,8.8,16.9,178.5,168,0.7,7452,1.3,0.0,690,Gaming
U09554,17,Male,Hyderabad,Google Pixel,Android,8.6,30.5,77.7,53,5.2,5416,3.3,1.8,1969,Work
U09555,44,Female,Jaipur,OnePlus,iOS,8.7,36.4,227.2,193,5.4,7013,1.9,4.0,1944,Social Media
U09556,58,Other,Pune,Oppo,Android,2.5,49.4,75.6,63,4.9,4583,4.5,4.9,1677,Work
U09557,52,Male,Chennai,Samsung,iOS,4.1,14.9,219.2,32,3.8,2450,1.6,4.1,714,Entertainment
U09558,40,Female,Bangalore,Oppo,iOS,6.6,4.4,97.4,78,0.8,899,3.1,4.9,1488,Gaming
U09559,25,Female,Ahmedabad,Realme,iOS,2.7,46.5,200.7,180,3.8,9965,2.8,2.4,1678,Entertainment
U09560,57,Other,Hyderabad,Motorola,Android,8.4,2.0,159.2,160,3.7,9890,1.9,5.0,199,Work
U09561,41,Other,Jaipur,Nokia,iOS,5.6,18.6,244.6,150,4.0,9158,7.4,1.8,1191,Work
U09562,44,Other,Chennai,Motorola,Android,2.7,47.8,263.8,63,2.0,7235,3.1,0.5,534,Social Media
U09563,23,Female,Delhi,Nokia,Android,5.1,12.1,75.2,14,5.0,995,7.7,0.3,248,Entertainment
U09564,40,Other,Lucknow,Nokia,Android,5.6,17.0,196.1,82,1.1,2213,6.2,4.2,1050,Gaming
U09565,27,Female,Bangalore,Nokia,Android,6.7,41.6,135.2,185,4.2,1695,6.4,1.6,588,Work
U09566,54,Male,Lucknow,Xiaomi,iOS,8.7,25.6,291.9,69,5.6,1712,6.8,3.9,762,Work
U09567,36,Other,Ahmedabad,Google Pixel,Android,8.7,10.1,45.6,131,4.1,9159,0.8,4.4,242,Entertainment
U09568,17,Female,Mumbai,Google Pixel,iOS,4.2,28.5,61.1,57,1.2,4651,5.8,0.1,1450,Education
U09569,39,Other,Lucknow,Google Pixel,Android,11.6,31.0,244.0,62,4.9,2073,4.3,4.1,115,Entertainment
U09570,20,Male,Pune,Apple,iOS,9.3,40.2,7.7,116,5.2,4838,0.8,1.4,1188,Education
U09571,21,Female,Hyderabad,Samsung,Android,11.2,27.5,253.7,143,2.8,1985,7.3,3.0,1087,Work
U09572,41,Male,Kolkata,Xiaomi,iOS,8.4,44.1,195.3,23,5.9,6609,4.4,3.8,1198,Gaming
U09573,17,Other,Kolkata,Vivo,Android,9.3,25.2,144.8,56,4.6,3876,7.7,0.5,1440,Work
U09574,59,Other,Hyderabad,Realme,iOS,7.7,23.8,50.1,111,5.6,1312,2.0,2.5,464,Social Media
U09575,49,Other,Ahmedabad,Realme,Android,1.7,47.3,145.0,18,0.9,9746,3.1,1.6,1112,Social Media
U09576,33,Female,Lucknow,Motorola,Android,9.7,8.5,57.7,10,1.8,5512,2.9,3.2,1823,Education
U09577,38,Other,Hyderabad,Vivo,iOS,11.2,4.7,236.8,84,2.0,9212,5.7,0.1,1926,Social Media
U09578,47,Female,Jaipur,Motorola,Android,11.3,16.7,297.9,86,3.3,7848,7.4,4.1,1450,Entertainment
U09579,33,Female,Kolkata,Xiaomi,iOS,9.3,3.9,112.0,106,0.5,6394,2.7,2.7,1016,Education
U09580,45,Female,Hyderabad,Realme,iOS,11.0,24.4,27.0,158,2.0,8390,7.6,2.5,1713,Education
U09581,36,Other,Mumbai,OnePlus,Android,6.3,48.9,266.7,109,1.7,9668,4.8,3.7,997,Gaming
U09582,19,Male,Ahmedabad,Realme,iOS,7.2,48.0,79.0,175,1.9,4090,5.6,4.9,1996,Gaming
U09583,42,Other,Mumbai,Xiaomi,Android,2.2,17.1,231.7,88,4.0,1332,1.3,1.7,756,Work
U09584,55,Other,Mumbai,Vivo,Android,4.3,4.4,145.9,139,2.0,951,3.3,4.3,747,Gaming
U09585,26,Female,Bangalore,Realme,Android,3.9,10.4,13.2,181,5.4,4310,1.8,2.0,595,Gaming
U09586,52,Other,Pune,Apple,Android,4.1,22.1,83.6,58,3.3,5736,8.0,1.6,1371,Work
U09587,33,Male,Bangalore,Apple,Android,6.4,30.8,259.4,78,5.2,7940,7.4,3.9,382,Gaming
U09588,54,Other,Kolkata,Oppo,Android,4.6,41.6,15.8,31,2.6,2637,3.4,3.2,1586,Social Media
U09589,55,Male,Mumbai,Nokia,iOS,4.4,26.0,212.6,193,1.4,6955,1.3,4.0,1714,Education
U09590,54,Male,Chennai,Motorola,iOS,4.3,33.3,35.6,169,0.7,9787,1.7,1.0,1026,Entertainment
U09591,60,Female,Kolkata,Google Pixel,iOS,8.7,18.2,135.7,75,5.1,8105,0.9,4.6,1097,Entertainment
U09592,43,Other,Hyderabad,Google Pixel,iOS,5.1,8.5,255.2,183,2.4,1066,6.4,2.9,1312,Entertainment
U09593,27,Male,Lucknow,Samsung,iOS,8.5,9.4,106.5,188,5.7,6268,3.0,5.0,1968,Social Media
U09594,28,Male,Delhi,Realme,Android,10.7,22.2,39.6,129,3.4,9999,1.5,0.9,1902,Work
U09595,46,Female,Pune,Xiaomi,Android,11.7,48.0,101.2,125,3.7,8836,3.5,3.5,1241,Social Media
U09596,38,Male,Ahmedabad,Google Pixel,iOS,3.6,41.6,231.5,154,2.3,3985,6.5,3.6,1634,Social Media
U09597,34,Male,Bangalore,Google Pixel,Android,3.5,49.1,247.8,129,5.5,8116,2.5,0.3,445,Gaming
U09598,31,Female,Hyderabad,Xiaomi,Android,4.6,35.6,167.8,157,2.0,4154,6.4,0.1,1806,Social Media
U09599,59,Female,Ahmedabad,OnePlus,Android,1.4,31.7,176.8,60,1.4,8266,7.1,0.5,1015,Work
U09600,39,Other,Hyderabad,Oppo,Android,4.5,26.9,263.0,149,1.9,710,7.8,2.7,776,Entertainment
U09601,55,Female,Lucknow,Nokia,Android,9.1,22.5,270.5,51,3.6,6877,5.5,4.8,161,Social Media
