User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U05443,17,Female,Ahmedabad,Vivo,Android,9.3,10.3,102.3,105,0.6,3938,5.1,3.3,1731,Gaming
U05444,43,Other,Mumbai,Samsung,Android,2.9,6.2,62.0,125,2.2,1759,5.4,3.3,823,Gaming
U05445,58,Male,Ahmedabad,Samsung,Android,8.8,32.7,249.1,70,1.2,5580,6.5,4.4,1871,Entertainment
U05446,35,Female,Jaipur,Google Pixel,Android,9.8,48.7,266.2,165,1.7,8396,3.4,1.8,1855,Entertainment
U05447,54,Other,Hyderabad,Oppo,iOS,4.1,33.3,113.4,122,1.0,1550,3.7,0.9,1068,Work
U05448,59,Other,Mumbai,Apple,iOS,1.7,24.6,128.6,102,4.6,2662,5.8,0.1,974,Entertainment
U05449,19,Female,Delhi,Xiaomi,iOS,10.6,31.0,86.3,161,4.4,695,6.0,4.6,1535,Entertainment
U05450,54,Female,Kolkata,Samsung,iOS,8.7,40.1,57.5,40,3.6,2489,5.9,4.8,115,Social Media
U05451,42,Male,Mumbai,Google Pixel,iOS,8.5,1.4,24.1,117,6.0,5597,0.5,0.9,506,Gaming
U05452,59,Female,Delhi,Nokia,Android,11.5,31.7,151.9,186,4.3,4605,4.2,0.4,1430,Gaming
U05453,39,Female,Delhi,Nokia,iOS,1.9,22.9,186.1,96,1.5,5896,5.4,1.8,741,Education
U05454,25,Other,Bangalore,Google Pixel,Android,5.2,48.0,101.1,197,5.9,7265,7.6,4.9,881,Education
U05455,19,Female,Bangalore,Motorola,Android,3.4,12.5,68.6,135,3.6,7156,5.2,1.5,1509,Gaming
U05456,19,Other,Delhi,Xiaomi,iOS,2.9,49.1,7.1,45,1.6,454,1.8,3.1,435,Social Media
U05457,15,Other,Ahmedabad,OnePlus,Android,5.1,29.4,117.0,61,0.5,4478,7.9,3.2,655,Gaming
U05458,30,Male,Kolkata,Vivo,Android,6.4,6.0,231.1,75,2.9,1695,5.4,4.4,1981,Entertainment
U05459,44,Male,Bangalore,Xiaomi,Android,11.5,47.1,255.6,14,0.7,3082,5.6,0.8,318,Entertainment
U05460,31,Other,Lucknow,Xiaomi,Android,5.5,34.3,22.8,20,3.7,8933,1.4,0.7,979,Social Media
U05461,40,Female,Jaipur,Xiaomi,iOS,10.7,35.0,53.7,140,1.0,8463,7.7,0.3,157,Work
U05462,51,Other,Kolkata,Apple,iOS,2.9,46.8,184.5,157,5.2,5949,7.9,1.3,1020,Social Media
U05463,37,Male,Jaipur,Xiaomi,iOS,10.9,12.1,80.8,147,3.4,2088,7.7,4.7,572,Work
U05464,49,Female,Ahmedabad,Nokia,iOS,2.7,48.7,41.1,174,3.5,3474,4.6,4.6,486,Work
U05465,56,Male,Mumbai,Vivo,iOS,4.1,28.6,266.1,192,2.7,3124,6.3,3.7,1567,Social Media
U05466,36,Other,Hyderabad,Oppo,Android,8.4,34.1,159.4,56,4.1,6442,1.2,1.2,175,Social Media
U05467,37,Other,Jaipur,Oppo,Android,8.0,43.5,99.0,191,3.0,9904,1.8,0.7,107,Entertainment
U05468,24,Other,Lucknow,OnePlus,Android,7.4,27.9,230.9,59,1.8,8461,3.9,0.7,580,Social Media
U05469,36,Female,Kolkata,Xiaomi,Android,10.2,46.2,290.4,46,3.7,5975,4.1,0.3,1137,Work
U05470,54,Male,Delhi,Google Pixel,iOS,8.7,7.3,38.5,29,3.4,248,3.0,1.7,1556,Work
U05471,56,Female,Mumbai,Google Pixel,Android,1.1,19.4,30.5,40,3.4,6097,6.8,3.5,1921,Entertainment
U05472,33,Male,Bangalore,Nokia,iOS,5.1,27.1,139.1,48,3.3,7374,5.4,4.5,996,Entertainment
U05473,52,Male,Lucknow,Vivo,Android,11.6,38.1,10.1,81,1.3,587,6.0,1.4,977,Work
U05474,52,Male,Delhi,Nokia,iOS,5.9,39.0,125.6,169,3.7,325,6.4,3.3,1622,Work
U05475,16,Male,Lucknow,Apple,iOS,2.4,10.0,128.8,104,2.0,612,2.5,0.7,358,Work
U05476,47,Other,Mumbai,Oppo,iOS,8.9,28.7,298.7,40,1.9,4166,4.3,0.4,1568,Social Media
U05477,19,Other,Bangalore,Motorola,iOS,7.9,8.0,146.0,70,5.5,3150,3.9,0.7,714,Education
U05478,46,Female,Pune,Google Pixel,Android,6.6,6.5,269.1,186,3.8,8466,4.0,4.2,1163,Gaming
U05479,31,Male,Bangalore,Realme,Android,8.7,44.9,108.9,150,3.8,1739,2.0,3.4,240,Work
U05480,59,Female,Pune,Realme,Android,4.9,6.9,194.4,141,0.8,9518,2.6,4.6,1748,Education
U05481,58,Female,Jaipur,Vivo,iOS,9.6,12.4,108.5,124,1.6,7809,1.6,0.7,1906,Social Media
U05482,30,Male,Mumbai,Google Pixel,Android,9.2,31.0,121.8,177,2.2,2020,1.8,4.5,525,Work
U05483,42,Other,Ahmedabad,Google Pixel,iOS,2.0,41.9,50.3,103,0.8,6403,7.0,2.2,1732,Social Media
U05484,56,Male,Chennai,Xiaomi,iOS,1.3,5.7,145.2,27,3.0,9167,7.2,1.4,755,Gaming
U05485,52,Other,Hyderabad,Samsung,Android,2.4,26.3,121.2,83,1.1,6235,6.0,0.7,151,Entertainment
U05486,48,Male,Mumbai,Oppo,iOS,8.5,13.5,298.7,135,4.5,2149,6.5,4.5,439,Education
U05487,36,Female,Hyderabad,Apple,Android,1.5,26.4,38.3,172,3.7,8616,6.7,1.6,505,Education
U05488,59,Other,Jaipur,Samsung,iOS,6.4,33.6,11.7,125,3.8,114,7.0,1.3,1447,Gaming
U05489,16,Female,Mumbai,Vivo,Android,11.1,14.8,291.8,23,3.8,811,7.9,3.8,595,Gaming
U05490,38,Female,Chennai,Realme,iOS,2.1,39.1,45.8,190,5.0,5259,2.3,4.1,1650,Education
U05491,60,Other,Delhi,Vivo,iOS,4.1,7.7,181.5,27,0.7,4109,6.3,4.6,1046,Entertainment
U05492,50,Male,Hyderabad,Motorola,Android,8.9,8.3,111.5,130,2.9,5242,4.6,2.2,974,Gaming
U05493,21,Other,Chennai,Apple,iOS,9.4,7.2,22.3,166,3.3,885,4.3,3.6,1524,Work
U05494,39,Other,Bangalore,Google Pixel,iOS,9.0,38.9,299.6,175,5.7,5099,6.8,3.7,327,Education
U05495,41,Male,Hyderabad,Samsung,iOS,2.0,46.0,253.3,115,2.7,4231,5.2,4.7,1209,Social Media
U05496,42,Female,Kolkata,Oppo,iOS,8.6,48.5,283.4,40,5.0,2037,1.7,2.7,1623,Entertainment
U05497,39,Other,Delhi,OnePlus,iOS,11.0,29.3,92.4,66,3.7,1394,4.7,3.5,1742,Social Media
U05498,59,Male,Pune,Samsung,iOS,8.4,47.5,192.4,176,2.1,9851,3.6,3.0,1716,Gaming
U05499,46,Male,Jaipur,Samsung,Android,10.8,27.3,31.0,174,4.9,4156,1.2,4.8,1947,Education
U05500,43,Male,Hyderabad,Google Pixel,iOS,6.7,37.4,14.3,180,3.3,7593,5.1,4.4,1661,Entertainment
U05501,28,Female,Ahmedabad,Realme,iOS,8.0,43.4,101.7,18,2.8,2239,4.4,1.7,186,Entertainment
U05502,55,Male,Pune,Vivo,Android,1.7,18.7,50.7,136,5.4,4223,5.6,3.6,921,Work
U05503,38,Male,Delhi,OnePlus,iOS,2.1,17.3,164.0,160,1.7,7472,6.6,2.6,905,Entertainment
U05504,56,Other,Chennai,Xiaomi,Android,3.9,33.5,129.8,43,1.8,6400,3.6,0.5,1291,Gaming
U05505,29,Other,Pune,Samsung,Android,3.8,42.0,79.0,48,1.5,1086,1.3,4.6,1313,Gaming
U05506,40,Male,Kolkata,Xiaomi,iOS,9.0,1.9,280.5,194,2.8,8887,5.1,1.5,148,Education
U05507,29,Other,Chennai,Vivo,iOS,1.3,11.9,56.2,94,0.9,1469,5.6,1.2,303,Work
U05508,46,Female,Hyderabad,Nokia,Android,9.7,15.8,63.1,187,5.3,1361,3.9,4.7,1502,Entertainment
U05509,54,Female,Pune,Nokia,iOS,4.6,5.5,179.6,189,0.9,3790,5.7,2.8,1812,Gaming
U05510,48,Male,Chennai,Realme,Android,11.4,2.0,229.3,107,1.2,6537,5.5,0.6,434,Social Media
U05511,42,Female,Lucknow,Realme,Android,3.4,30.4,21.1,50,4.8,572,7.7,0.0,1171,Work
U05512,48,Other,Bangalore,Samsung,iOS,5.8,42.2,145.6,168,0.8,9346,0.8,4.3,803,Entertainment
U05513,24,Male,Bangalore,Xiaomi,Android,11.3,30.3,190.0,171,5.1,9804,2.8,0.1,315,Work
U05514,43,Other,Lucknow,Oppo,Android,2.8,23.8,285.5,88,4.7,5730,2.3,2.7,995,Gaming
U05515,34,Male,Delhi,OnePlus,iOS,1.8,5.2,238.3,18,5.7,8794,4.8,0.4,391,Education
U05516,42,Female,Kolkata,OnePlus,Android,4.8,27.4,68.3,186,2.8,1627,2.4,3.6,519,Work
U05517,31,Other,Bangalore,Nokia,Android,1.1,31.5,294.3,49,0.9,697,6.8,5.0,1635,Social Media
U05518,46,Female,Bangalore,Samsung,iOS,11.4,41.9,147.3,87,3.9,497,2.3,4.9,1531,Education
U05519,55,Male,Lucknow,Realme,iOS,1.3,4.5,147.2,148,4.1,2011,6.5,2.6,104,Education
U05520,47,Male,Jaipur,Vivo,iOS,11.6,23.4,54.8,180,2.1,2452,2.7,3.3,1184,Work
U05521,33,Other,Jaipur,Google Pixel,iOS,6.0,10.1,239.0,14,3.0,9921,1.9,3.0,1303,Entertainment
U05522,44,Male,Delhi,Motorola,iOS,3.7,29.3,278.2,139,5.9,6677,3.2,0.7,754,Entertainment
U05523,20,Female,Chennai,Xiaomi,iOS,11.8,3.6,81.0,135,0.5,8148,1.1,0.8,456,Work
U05524,40,Other,Chennai,Apple,iOS,8.8,31.3,167.8,84,1.1,5245,0.8,0.5,1266,Work
U05525,55,Male,Jaipur,Realme,iOS,1.6,11.0,239.5,39,1.6,4332,3.0,2.2,294,Entertainment
U05526,18,Female,Ahmedabad,Realme,iOS,2.4,2.1,207.9,87,2.2,4916,1.5,3.5,1090,Social Media
U05527,53,Other,Bangalore,Realme,Android,1.4,18.0,231.7,69,2.4,8588,7.0,0.6,1575,Education
U05528,45,Other,Kolkata,Motorola,Android,9.8,37.8,237.8,159,2.5,1222,7.0,4.8,152,Education
U05529,40,Female,Jaipur,Xiaomi,iOS,9.3,39.9,24.0,137,1.5,2827,3.5,1.3,404,Entertainment
U05530,36,Other,Ahmedabad,Apple,Android,11.8,3.3,139.1,152,3.0,891,1.4,1.5,155,Social Media
U05531,19,Other,Chennai,Apple,iOS,7.1,35.2,229.2,34,5.9,842,6.3,3.1,212,Social Media
U05532,46,Male,Bangalore,OnePlus,Android,3.9,3.5,57.5,35,3.6,7813,5.1,1.8,1700,Gaming
U05533,35,Male,Jaipur,Motorola,Android,10.6,10.0,241.2,83,0.8,3498,3.5,0.8,1620,Education
U05534,50,Male,Chennai,Xiaomi,Android,5.4,13.4,169.5,163,2.1,8738,6.9,0.6,100,Work
U05535,46,Other,Delhi,Vivo,Android,1.7,44.9,104.5,111,4.8,5048,5.8,0.1,1156,Gaming
U05536,43,Other,Bangalore,Oppo,Android,8.6,3.3,149.4,136,1.7,8138,7.7,1.8,742,Social Media
U05537,51,Female,Hyderabad,Xiaomi,Android,1.4,40.3,132.9,140,4.7,5619,2.0,3.5,854,Work
U05538,21,Other,Delhi,Motorola,Android,9.5,19.1,109.8,128,1.9,3525,2.9,1.3,621,Gaming
U05539,16,Male,Bangalore,Apple,iOS,7.7,9.6,27.4,45,3.5,9033,7.6,0.0,1689,Work
U05540,15,Male,Mumbai,OnePlus,Android,7.4,3.2,82.0,144,2.7,669,5.6,2.3,1875,Entertainment
U05541,47,Male,Kolkata,Xiaomi,Android,7.5,35.1,24.0,163,4.6,9680,3.7,3.9,1261,Entertainment
U05542,39,Female,Ahmedabad,Samsung,Android,6.7,16.7,161.0,41,3.7,5537,6.1,1.7,1399,Education
U05543,53,Other,Ahmedabad,Motorola,Android,2.2,17.5,216.0,132,3.9,1093,6.0,4.8,490,Work
U05544,36,Other,Mumbai,Google Pixel,iOS,7.1,8.1,65.5,168,2.1,7819,6.8,3.8,393,Gaming
U05545,20,Female,Kolkata,Motorola,Android,8.9,25.2,40.5,159,1.1,9978,3.5,4.6,965,Entertainment
U05546,18,Female,Bangalore,Xiaomi,iOS,4.9,15.8,174.3,110,2.2,1752,2.1,3.9,530,Entertainment
U05547,40,Other,Kolkata,Realme,Android,6.7,31.7,23.2,180,2.0,2061,4.3,1.5,1605,Education
U05548,34,Male,Bangalore,OnePlus,Android,4.5,16.0,274.7,83,4.2,2205,4.9,2.1,1200,Entertainment
U05549,22,Female,Pune,Oppo,Android,2.3,18.6,274.9,198,2.7,7143,3.7,4.9,1135,Gaming
U05550,47,Female,Chennai,Nokia,Android,1.8,7.9,247.1,117,5.5,2687,7.4,3.8,513,Gaming
U05551,50,Other,Pune,Oppo,iOS,7.7,4.0,292.1,54,4.9,8180,5.2,4.1,193,Work
U05552,41,Male,Pune,Apple,Android,7.9,46.3,121.5,164,3.9,2579,6.6,1.6,522,Work
U05553,20,Female,Chennai,Samsung,Android,6.1,29.1,173.4,22,3.3,1024,6.1,1.9,663,Entertainment
U05554,43,Male,Jaipur,Vivo,Android,8.6,46.6,227.0,56,5.4,8317,0.8,1.9,1509,Social Media
U05555,15,Other,Ahmedabad,Vivo,Android,6.7,8.5,93.4,166,4.0,463,7.6,3.8,699,Gaming
U05556,48,Male,Jaipur,OnePlus,Android,1.3,14.2,137.8,179,2.5,2285,2.8,4.4,523,Social Media
U05557,39,Other,Pune,Xiaomi,Android,8.0,15.8,62.8,98,3.2,7736,6.1,4.0,1970,Gaming
U05558,35,Other,Hyderabad,OnePlus,iOS,7.9,4.7,207.5,25,1.4,2267,5.6,4.4,1380,Work
U05559,54,Female,Bangalore,Google Pixel,iOS,1.3,48.6,261.9,123,2.2,8522,1.5,3.1,218,Education
U05560,18,Female,Hyderabad,Oppo,iOS,5.4,31.1,16.3,191,2.0,4599,5.1,4.3,707,Gaming
U05561,50,Female,Jaipur,Oppo,Android,6.5,24.0,55.9,79,4.0,5982,5.1,2.8,593,Work
U05562,49,Male,Mumbai,OnePlus,iOS,12.0,25.8,74.4,108,4.8,9255,5.0,1.9,788,Social Media
U05563,46,Female,Jaipur,Motorola,Android,4.9,22.9,270.6,166,1.8,5336,6.9,1.4,858,Entertainment
U05564,43,Male,Bangalore,Vivo,iOS,10.9,23.2,143.3,130,5.1,2078,2.0,3.7,573,Education
U05565,16,Female,Delhi,Nokia,iOS,10.8,16.3,64.7,195,2.7,5220,0.7,0.9,1305,Social Media
U05566,31,Male,Ahmedabad,Apple,Android,4.5,35.3,287.6,124,2.9,5171,4.3,1.7,1838,Gaming
U05567,42,Other,Kolkata,Google Pixel,iOS,2.9,28.3,284.4,24,3.3,6770,6.5,2.8,1129,Social Media
U05568,22,Male,Hyderabad,Apple,Android,5.3,26.1,162.6,118,2.9,2846,2.4,1.7,1762,Gaming
U05569,55,Male,Kolkata,OnePlus,Android,12.0,25.2,170.1,102,5.1,629,2.1,0.3,1471,Education
U05570,54,Male,Kolkata,OnePlus,Android,2.3,46.2,87.8,71,2.4,4777,6.1,0.2,1142,Work
U05571,47,Male,Delhi,Motorola,Android,9.0,20.3,226.6,175,1.5,6640,2.8,2.9,144,Work
U05572,27,Female,Pune,OnePlus,Android,9.1,7.5,232.4,154,5.8,9266,1.9,0.1,1482,Entertainment
U05573,17,Other,Hyderabad,Xiaomi,iOS,3.6,24.2,271.3,35,1.6,5846,2.5,0.9,1638,Work
U05574,24,Female,Ahmedabad,OnePlus,Android,7.3,20.8,20.8,60,1.5,9406,3.1,4.9,1773,Education
U05575,18,Other,Ahmedabad,OnePlus,iOS,2.0,20.5,26.5,187,4.4,816,1.6,2.6,1567,Gaming
U05576,23,Male,Mumbai,Vivo,iOS,5.6,32.1,122.9,91,2.1,3942,5.4,0.2,1616,Entertainment
U05577,54,Male,Chennai,Vivo,iOS,3.5,32.5,147.2,50,5.1,2256,7.1,3.1,1787,Gaming
U05578,55,Male,Chennai,OnePlus,Android,5.7,1.9,148.7,60,2.8,7777,4.7,4.7,1999,Social Media
U05579,35,Male,Pune,Xiaomi,iOS,4.0,31.8,108.4,55,4.8,483,5.6,5.0,1238,Work
U05580,52,Female,Mumbai,OnePlus,Android,11.1,16.6,21.3,133,1.0,305,6.8,0.2,417,Gaming
U05581,60,Female,Kolkata,Nokia,iOS,5.4,14.4,162.0,100,4.2,8323,3.8,4.4,1983,Work
U05582,20,Female,Delhi,Vivo,Android,5.5,15.2,6.7,90,2.3,3745,2.3,4.4,1981,Work
U05583,39,Male,Delhi,Vivo,Android,1.9,30.7,182.4,152,1.3,322,0.9,1.2,390,Social Media
U05584,30,Other,Pune,OnePlus,Android,8.5,49.7,297.2,72,3.8,8558,3.7,1.5,1792,Work
U05585,19,Other,Bangalore,Xiaomi,iOS,1.2,43.3,252.3,35,3.1,8985,4.5,0.1,937,Work
U05586,42,Male,Chennai,Xiaomi,iOS,6.5,33.3,150.4,80,2.3,1205,3.3,3.8,1526,Gaming
U05587,36,Male,Hyderabad,OnePlus,Android,4.5,15.8,6.2,82,3.7,3437,2.8,2.9,1311,Entertainment
U05588,43,Other,Pune,OnePlus,iOS,1.5,45.0,118.8,45,0.8,2606,3.8,5.0,532,Work
U05589,45,Other,Mumbai,Nokia,iOS,4.0,36.4,244.2,50,5.5,6710,2.7,1.0,306,Education
U05590,18,Other,Mumbai,Google Pixel,iOS,4.0,43.9,261.4,75,2.8,7233,1.2,1.8,528,Entertainment
U05591,38,Female,Jaipur,Vivo,iOS,7.7,41.7,159.3,103,4.5,8189,7.2,3.0,1062,Education
U05592,54,Female,Lucknow,Apple,iOS,5.0,7.8,47.4,16,5.5,8943,0.9,1.4,484,Gaming
U05593,45,Other,Chennai,Vivo,Android,3.0,26.1,110.4,116,2.8,4371,5.4,3.7,1708,Social Media
U05594,18,Other,Jaipur,Apple,Android,4.0,3.4,231.5,37,5.4,482,4.5,0.2,1215,Social Media
U05595,42,Female,Ahmedabad,Nokia,Android,5.0,7.1,184.4,41,2.1,848,1.3,1.6,1722,Education
U05596,48,Male,Kolkata,Motorola,iOS,11.8,42.5,282.5,126,1.4,450,3.9,3.2,770,Gaming
U05597,45,Other,Bangalore,Google Pixel,Android,11.8,12.1,279.1,102,1.8,1917,1.8,2.7,329,Social Media
U05598,29,Female,Bangalore,Xiaomi,Android,5.7,22.4,200.6,194,6.0,7787,7.5,4.3,1148,Social Media
U05599,24,Other,Mumbai,Samsung,Android,1.2,7.2,248.9,183,5.9,8968,4.5,4.2,975,Work
U05600,34,Female,Jaipur,Realme,iOS,5.4,38.1,209.0,129,4.8,2676,4.6,3.9,734,Social Media
U05601,18,Male,Delhi,Google Pixel,iOS,3.4,32.4,236.1,42,1.8,3219,7.4,1.3,915,Education
U05602,22,Male,Hyderabad,Xiaomi,iOS,10.6,31.6,115.3,190,1.8,1438,6.4,4.1,1996,Gaming
U05603,46,Female,Ahmedabad,OnePlus,iOS,4.2,7.1,91.5,136,1.4,6110,6.6,4.9,647,Entertainment
U05604,47,Other,Pune,Xiaomi,iOS,5.7,24.0,216.3,27,1.5,2362,0.8,0.5,766,Entertainment
U05605,48,Female,Kolkata,Samsung,Android,10.7,41.8,287.1,136,5.2,2331,5.8,2.9,1920,Gaming
U05606,24,Other,Lucknow,Samsung,Android,1.2,23.9,95.4,106,0.8,9823,1.3,4.6,528,Gaming
U05607,23,Male,Hyderabad,Nokia,Android,4.1,19.4,231.0,48,1.0,7989,4.3,4.4,1406,Gaming
U05608,18,Female,Jaipur,Oppo,iOS,3.8,28.3,208.2,114,5.9,6299,7.3,1.1,1420,Work
U05609,53,Female,Bangalore,Nokia,iOS,5.9,39.0,146.6,168,4.3,5497,4.5,4.7,1439,Education
U05610,59,Other,Lucknow,Motorola,Android,10.8,2.9,50.1,177,4.2,8504,7.8,4.2,1774,Entertainment
U05611,46,Female,Kolkata,Vivo,Android,9.2,16.4,84.0,64,3.7,788,1.4,4.1,980,Social Media
U05612,51,Other,Jaipur,Samsung,iOS,8.7,9.1,42.6,94,4.5,1368,7.2,4.1,1422,Work
U05613,29,Female,Lucknow,Vivo,Android,9.6,49.1,288.1,80,4.4,8573,3.5,4.8,983,Entertainment
U05614,51,Male,Ahmedabad,Motorola,Android,5.7,19.5,215.5,100,3.8,9629,3.8,4.9,134,Entertainment
U05615,19,Other,Jaipur,Google Pixel,iOS,7.9,23.6,230.0,40,1.3,800,4.5,0.2,1948,Education
U05616,28,Female,Jaipur,Apple,Android,7.7,6.6,242.6,25,4.6,1824,8.0,3.9,274,Work
U05617,19,Female,Jaipur,Xiaomi,Android,10.6,3.4,244.1,167,1.1,5223,2.7,2.9,630,Work
U05618,36,Male,Lucknow,Motorola,Android,8.8,1.1,167.3,117,5.4,8020,0.9,0.3,1791,Education
U05619,16,Female,Lucknow,Vivo,iOS,8.5,10.7,139.3,58,5.7,8261,7.5,3.6,768,Social Media
U05620,15,Other,Kolkata,Oppo,iOS,10.8,39.6,70.6,141,5.9,7669,2.9,3.6,577,Gaming
U05621,21,Other,Lucknow,Apple,Android,8.6,30.0,280.5,138,3.0,8961,5.7,1.2,1017,Work
U05622,16,Female,Delhi,Oppo,Android,3.8,30.7,6.3,144,4.7,1721,1.7,3.1,363,Social Media
U05623,36,Other,Pune,Vivo,iOS,8.2,11.6,297.0,115,5.7,1844,7.3,1.1,1866,Work
U05624,38,Female,Pune,Xiaomi,iOS,5.1,4.5,36.3,130,0.7,688,5.3,2.9,1542,Social Media
U05625,43,Male,Pune,Xiaomi,Android,1.1,2.1,61.1,63,1.1,4393,6.9,1.8,262,Entertainment
U05626,53,Female,Bangalore,Vivo,Android,3.7,47.0,117.4,152,3.1,7828,4.5,4.2,998,Gaming
U05627,40,Other,Hyderabad,Realme,iOS,6.3,1.6,102.5,104,1.5,3588,6.0,2.1,587,Entertainment
U05628,39,Other,Kolkata,Samsung,iOS,8.1,15.8,255.9,102,4.3,4702,5.0,4.5,381,Education
U05629,56,Other,Delhi,OnePlus,iOS,1.3,17.3,240.2,116,2.8,9406,1.3,1.8,599,Social Media
U05630,38,Female,Lucknow,Xiaomi,Android,4.7,28.3,263.4,40,2.8,3097,4.7,4.9,1414,Work
U05631,58,Other,Jaipur,Realme,iOS,9.8,48.8,178.9,169,5.2,9223,5.6,0.7,1011,Entertainment
U05632,17,Male,Bangalore,Apple,iOS,6.5,12.8,222.8,104,5.3,9247,2.0,4.4,1718,Education
U05633,35,Other,Mumbai,Xiaomi,iOS,7.1,31.2,146.1,160,3.2,4669,4.7,3.0,1543,Social Media
U05634,35,Other,Mumbai,Nokia,Android,5.7,29.9,206.6,139,2.2,4980,1.4,1.5,1654,Work
U05635,52,Female,Bangalore,Realme,Android,11.7,47.2,33.8,157,1.6,3708,5.1,1.0,1331,Entertainment
U05636,38,Male,Hyderabad,Oppo,iOS,7.6,19.1,297.9,30,5.3,2459,3.2,1.1,725,Education
U05637,29,Male,Delhi,Oppo,iOS,3.9,9.4,9.2,64,5.8,771,1.5,3.2,1554,Education
U05638,47,Other,Lucknow,Realme,Android,9.7,40.8,82.4,159,5.7,5980,6.9,1.8,1536,Work
U05639,47,Male,Jaipur,Realme,iOS,3.6,40.2,134.2,88,4.2,1843,8.0,0.9,1870,Social Media
U05640,53,Male,Pune,Google Pixel,Android,3.4,5.7,250.4,152,2.4,4930,5.8,1.8,376,Gaming
U05641,23,Female,Lucknow,Realme,Android,3.0,43.7,133.9,127,5.6,8383,7.5,0.2,951,Entertainment
U05642,32,Male,Pune,Vivo,Android,10.6,36.1,33.2,12,4.0,4912,7.3,1.0,1335,Entertainment
U05643,19,Female,Kolkata,Nokia,iOS,11.9,3.0,257.0,155,5.5,732,4.2,2.7,823,Social Media
U05644,23,Male,Lucknow,OnePlus,Android,8.5,36.6,137.5,159,0.8,6617,6.6,3.3,1449,Social Media
U05645,47,Female,Pune,Oppo,iOS,11.9,36.8,255.1,101,3.7,6883,4.5,0.6,411,Social Media
U05646,33,Female,Kolkata,Nokia,iOS,5.2,10.8,193.9,188,3.6,6484,6.9,2.3,1451,Education
U05647,17,Other,Kolkata,Xiaomi,iOS,2.9,38.1,161.0,197,0.7,2071,5.0,3.9,824,Work
U05648,35,Female,Delhi,OnePlus,Android,10.8,1.9,84.5,103,3.3,9754,2.6,1.2,714,Gaming
U05649,29,Male,Delhi,Motorola,iOS,10.0,49.4,39.6,144,5.0,5627,6.3,4.8,1605,Entertainment
U05650,27,Female,Ahmedabad,Nokia,Android,1.4,9.8,153.0,156,5.5,2967,2.2,3.8,1619,Work
U05651,30,Male,Hyderabad,Google Pixel,Android,1.6,44.3,43.8,144,1.5,1938,4.6,4.3,534,Gaming
U05652,17,Female,Hyderabad,Motorola,iOS,4.0,45.3,285.8,136,4.7,1072,7.0,2.4,1864,Entertainment
U05653,26,Male,Hyderabad,Vivo,iOS,4.3,34.6,201.2,102,1.5,8538,6.2,3.6,694,Entertainment
U05654,23,Female,Mumbai,Nokia,iOS,1.7,44.0,32.9,31,3.9,4538,5.7,3.0,1082,Education
U05655,28,Female,Lucknow,Xiaomi,Android,2.9,22.7,69.6,198,1.1,4544,2.2,0.1,415,Gaming
U05656,32,Female,Ahmedabad,Xiaomi,iOS,4.3,14.2,75.3,136,6.0,8281,0.6,0.1,1898,Education
U05657,21,Female,Pune,Nokia,iOS,2.0,25.4,286.9,44,1.8,9949,7.2,4.0,1571,Work
U05658,18,Female,Pune,Xiaomi,Android,10.2,47.7,266.4,85,3.1,9296,0.6,2.4,1345,Entertainment
U05659,27,Male,Hyderabad,Apple,Android,6.2,22.0,11.4,23,5.8,6165,4.0,1.7,1286,Entertainment
U05660,49,Female,Delhi,Xiaomi,Android,5.4,47.3,102.3,41,3.9,1018,0.7,4.1,1931,Entertainment
U05661,33,Female,Ahmedabad,Xiaomi,Android,10.2,22.9,52.6,40,5.8,9061,6.6,3.9,1586,Work
U05662,52,Male,Delhi,Xiaomi,Android,3.2,41.8,254.5,158,5.2,3134,3.1,3.2,348,Entertainment
U05663,27,Other,Chennai,OnePlus,Android,6.8,17.2,70.8,49,2.3,3546,7.7,2.7,1392,Work
U05664,60,Other,Hyderabad,Samsung,Android,5.3,21.1,268.2,18,4.8,2946,1.4,1.6,616,Education
U05665,26,Male,Delhi,Motorola,Android,7.8,43.0,11.3,97,5.5,8156,0.7,4.6,1985,Social Media
U05666,21,Male,Ahmedabad,Apple,iOS,1.4,25.0,13.9,185,0.6,7461,3.0,1.5,1332,Gaming
U05667,59,Female,Chennai,Realme,iOS,4.3,15.9,244.1,29,5.1,1844,4.2,4.8,920,Entertainment
U05668,21,Male,Kolkata,Xiaomi,iOS,2.6,49.0,25.2,167,1.9,3527,8.0,4.4,1902,Social Media
U05669,59,Male,Lucknow,Nokia,iOS,6.9,29.4,59.4,119,2.4,8656,2.5,1.8,1227,Education
U05670,56,Other,Chennai,Apple,iOS,1.7,49.2,49.9,169,4.8,1279,6.4,0.2,1983,Work
U05671,37,Male,Mumbai,Google Pixel,Android,5.0,18.7,128.7,83,5.4,8376,6.0,1.5,858,Entertainment
U05672,17,Male,Kolkata,Google Pixel,iOS,3.0,45.4,49.4,15,4.8,2379,0.5,4.6,679,Education
U05673,28,Male,Jaipur,Nokia,Android,5.7,37.5,161.1,160,4.8,6815,6.9,4.3,801,Entertainment
U05674,37,Male,Chennai,Apple,Android,9.1,37.0,43.2,11,6.0,2320,6.5,3.7,1063,Gaming
